Saat,Yuk Tahmin Plani (MWh),Ikili Anlasma (MWh),PTF (TL/MWh)Okuma Yukumlulu,SAM (MWh),SSM(MWh),KGUP (MWh),SMF (TL/MWh),YAL (0) Kodlu (MWh),YAL (1) Kodlu (MWh),YAL (2) Kodlu (MWh),YAL Teslim Edilmeyen (MWh),YAT (0) Kodlu (MWh),YAT (1) Kodlu (MWh),YAT (2) Kodlu (MWh),YAT Teslim Edilmeyen (MWh)
26.02.2020 07:00,33064.00,26796.30,315.01,19869.00,19869.10,29092.70,305.01,233.42,85.00,0.00,22.00,414.07,80.00,0.00,19.90
26.02.2020 08:00,37846.00,27861.00,331.17,22096.90,22097.00,33419.87,260.04,190.75,442.67,0.00,24.29,1195.03,436.42,0.00,56.22
26.02.2020 09:00,39735.00,29468.70,336.28,22590.60,22590.60,35020.56,290.00,0.00,673.00,0.00,110.76,1289.67,80.00,0.00,162.00
26.02.2020 10:00,39533.00,29558.90,331.59,22726.80,22726.90,34518.38,110.00,0.00,639.67,0.00,80.07,2055.65,80.00,0.00,206.57
26.02.2020 11:00,39573.00,29762.90,328.00,22849.40,22849.40,34185.70,256.00,0.00,276.38,0.00,0.00,1590.27,295.00,0.00,79.00
26.02.2020 12:00,37912.00,29777.20,283.21,21811.00,21811.00,32073.03,101.00,37.50,0.00,0.00,0.00,1764.52,198.00,0.00,124.15
26.02.2020 13:00,37720.00,29976.20,200.01,21768.10,21767.90,31991.43,40.00,0.00,0.00,0.00,0.00,1762.73,273.00,0.00,110.03
26.02.2020 14:00,37907.00,30130.40,199.99,21845.60,21845.60,32054.71,30.01,0.00,0.00,0.00,0.00,1195.00,273.00,0.00,57.15
26.02.2020 15:00,37729.00,30220.30,199.99,21406.50,21406.50,32197.90,27.50,0.00,0.00,0.00,0.00,1674.17,273.00,0.00,106.96
26.02.2020 16:00,38268.00,30267.00,290.01,20977.90,20977.90,32469.65,40.00,91.67,0.00,0.00,1.00,1793.50,273.00,0.00,120.50
26.02.2020 17:00,39081.00,30067.50,326.13,20849.20,20849.20,33911.68,92.00,100.00,0.00,0.00,0.00,1593.43,273.00,0.00,103.54
26.02.2020 18:00,39807.00,30307.50,329.23,20922.20,20922.20,35104.47,256.77,89.33,0.00,0.00,2.00,752.00,273.00,0.00,83.95
26.02.2020 19:00,40196.00,30009.80,335.30,21572.00,21572.00,36248.14,256.77,0.00,0.00,0.00,0.00,709.00,273.00,0.00,120.50
26.02.2020 20:00,39466.00,29354.90,331.79,21171.10,21171.10,35562.70,260.04,16.67,0.00,0.00,0.00,448.08,273.00,0.00,15.69
26.02.2020 21:00,38550.00,29098.20,327.56,20299.80,20299.80,34471.75,317.56,66.00,0.00,0.00,22.00,52.00,79.33,0.00,0.00
26.02.2020 22:00,37247.00,29219.50,320.13,19414.90,19415.00,33038.23,319.00,170.83,0.00,0.00,0.00,31.17,140.00,0.00,0.00
26.02.2020 23:00,35643.00,29157.40,283.21,18459.50,18459.40,31881.79,256.77,0.00,0.00,0.00,0.00,140.40,180.00,0.00,8.26
27.02.2020 00:00,32544.00,29289.90,184.99,17080.40,17080.50,29624.09,106.00,70.00,0.00,0.00,0.00,387.07,180.00,0.00,51.55
27.02.2020 01:00,30933.00,27545.90,184.99,17083.80,17083.90,27681.84,164.99,281.25,0.00,0.00,5.00,288.77,180.00,0.00,50.56
27.02.2020 02:00,29785.00,27531.40,168.50,16462.60,16462.60,26914.15,148.50,0.00,0.00,0.00,0.00,10.00,180.00,0.00,0.00
27.02.2020 03:00,29076.00,27683.70,140.00,16125.50,16125.70,26455.26,120.00,0.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00
27.02.2020 04:00,28981.00,27726.30,129.63,16181.40,16181.40,26409.57,117.63,0.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00
27.02.2020 05:00,29343.00,27755.90,169.99,16468.20,16468.10,26577.59,157.99,0.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00
27.02.2020 06:00,30343.00,27991.30,220.00,18245.70,18245.80,27617.20,219.00,102.67,0.00,0.00,8.62,9.67,180.00,0.00,0.00
27.02.2020 07:00,32594.00,27704.10,258.54,19794.00,19794.00,29618.41,205.00,0.00,70.00,0.00,0.00,564.25,170.00,0.00,122.66
27.02.2020 08:00,36598.00,28990.60,323.95,21730.90,21730.90,33244.77,238.00,174.83,400.00,0.00,0.00,1766.73,140.00,0.00,327.93
27.02.2020 09:00,38256.00,30546.30,325.85,22249.70,22249.70,34997.02,256.00,0.00,400.00,0.00,0.00,1273.00,140.00,0.00,91.71
27.02.2020 10:00,37966.00,30726.30,324.24,22523.60,22523.60,35049.36,280.00,0.00,345.00,0.00,0.00,1019.23,157.50,0.00,51.03
27.02.2020 11:00,37940.00,30874.60,321.09,22497.60,22497.60,34762.87,320.10,0.00,360.00,0.00,4.00,303.53,170.00,0.00,46.42
27.02.2020 12:00,36445.00,30671.60,245.41,21637.80,21637.80,33422.84,210.00,0.00,240.00,0.00,0.00,909.00,170.00,0.00,339.01
27.02.2020 13:00,36444.00,30565.00,255.01,21663.90,21663.90,33451.71,250.01,177.70,240.00,0.00,26.30,373.77,208.00,0.00,112.38
27.02.2020 14:00,36793.00,30644.20,295.47,21635.30,21635.30,33674.61,302.47,371.00,240.00,0.00,62.10,0.00,273.00,0.00,0.00
27.02.2020 15:00,36727.00,30380.10,264.00,21326.60,21326.70,33657.14,280.00,452.00,240.00,0.00,73.02,0.00,273.00,0.00,0.00
27.02.2020 16:00,37319.00,30233.90,220.00,21138.20,21138.20,34441.30,249.00,564.12,240.00,0.00,105.25,0.00,273.00,0.00,0.00
27.02.2020 17:00,38130.00,30144.00,250.00,20953.40,20953.40,34753.13,270.00,907.43,178.00,0.00,403.43,0.00,97.53,0.00,0.00
27.02.2020 18:00,38695.00,30036.90,322.08,21072.70,21072.70,35414.70,280.00,47.88,0.00,0.00,10.76,722.20,133.00,0.00,224.26
27.02.2020 19:00,39150.00,30227.10,327.75,21620.50,21620.50,35939.89,322.75,0.00,0.00,0.00,0.00,0.00,86.45,0.00,0.00
27.02.2020 20:00,38519.00,29597.40,327.48,21147.30,21147.30,35323.21,322.48,0.00,0.00,0.00,0.00,97.58,0.00,0.00,26.64
27.02.2020 21:00,37440.00,29241.10,324.11,20314.40,20314.40,33966.53,304.11,19.25,0.00,0.00,0.00,389.00,0.00,0.00,234.69
27.02.2020 22:00,36149.00,28981.30,320.30,19423.80,19423.80,32022.85,349.30,737.41,0.00,0.00,71.11,143.50,0.00,0.00,85.39
27.02.2020 23:00,34425.00,29005.60,283.20,18534.00,18534.00,31064.99,314.00,1141.45,0.00,0.00,119.79,36.67,0.00,0.00,0.00
28.02.2020 00:00,31976.00,29008.40,304.21,17954.90,17954.80,28680.51,350.00,1265.22,0.00,0.00,101.31,80.30,36.75,0.00,0.00
28.02.2020 01:00,30239.00,27141.40,316.99,18124.60,18124.60,26235.86,389.00,1784.22,0.00,0.00,111.49,0.00,0.00,0.00,0.00
28.02.2020 02:00,28948.00,26993.10,283.21,17428.40,17428.30,25716.59,360.00,1577.20,0.00,0.00,148.93,0.00,0.00,0.00,0.00
28.02.2020 03:00,28299.00,26742.00,249.01,17095.90,17095.90,25155.66,295.00,1323.48,0.00,0.00,187.27,0.00,0.00,0.00,0.00
28.02.2020 04:00,28175.00,26671.60,220.01,17193.80,17193.70,24955.60,274.00,1272.00,0.00,0.00,183.94,0.00,0.00,0.00,0.00
28.02.2020 05:00,28466.00,26576.20,302.80,17578.10,17578.00,25109.23,348.00,1161.33,0.00,0.00,144.54,0.00,0.00,0.00,0.00
28.02.2020 06:00,29906.00,26593.40,322.55,19561.40,19561.40,26475.36,357.60,1010.50,0.00,0.00,79.33,0.00,0.00,0.00,0.00
28.02.2020 07:00,31773.00,26556.20,320.50,20942.40,20942.40,28567.85,355.50,943.88,0.00,0.00,171.26,0.00,0.00,0.00,0.00
28.02.2020 08:00,35714.00,27705.10,331.87,23178.50,23178.50,33084.38,350.00,654.17,8.67,0.00,90.95,122.80,12.25,0.00,5.29
28.02.2020 09:00,36818.00,28847.80,336.29,24063.50,24063.50,34915.39,371.30,580.77,550.00,0.00,171.36,0.00,0.00,0.00,0.00
28.02.2020 10:00,35884.00,28754.40,335.28,24472.10,24472.10,34945.02,360.30,174.40,653.00,0.00,171.89,0.00,0.00,0.00,0.00
28.02.2020 11:00,35595.00,29187.20,330.60,24504.20,24504.30,34383.32,355.60,226.03,621.00,0.00,120.90,0.00,137.50,0.00,0.00
28.02.2020 12:00,34056.00,29617.50,283.21,22748.60,22748.60,32153.63,298.21,291.33,133.33,0.00,0.83,0.00,0.00,0.00,0.00
28.02.2020 13:00,32625.00,29471.00,215.00,22053.40,22053.30,30848.39,220.00,49.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.02.2020 14:00,34233.00,29815.40,280.00,22280.10,22280.00,32365.22,290.00,114.70,0.00,0.00,8.06,0.00,0.00,0.00,0.00
28.02.2020 15:00,34184.00,29762.60,278.00,22189.70,22189.70,32508.78,278.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.02.2020 16:00,34837.00,29661.30,280.00,21955.60,21955.50,33026.78,300.00,379.60,0.00,0.00,57.32,0.00,0.00,0.00,0.00
28.02.2020 17:00,36359.00,29502.70,323.61,22027.00,22027.00,34019.10,358.60,903.17,0.00,0.00,165.42,0.00,0.00,0.00,0.00
28.02.2020 18:00,37830.00,29606.70,328.00,22159.20,22159.20,34968.83,338.00,322.50,0.00,0.00,16.37,0.00,109.25,0.00,0.00
28.02.2020 19:00,38990.00,29182.20,332.57,22679.60,22679.60,35816.70,327.57,0.00,0.00,0.00,0.00,9.87,0.00,0.00,3.14
28.02.2020 20:00,38298.00,28975.40,328.91,22116.50,22116.50,35173.31,313.91,0.00,0.00,0.00,0.00,98.50,0.00,0.00,3.70
28.02.2020 21:00,37321.00,28960.70,322.44,21090.40,21090.40,34045.21,302.44,18.33,0.00,0.00,3.00,102.53,0.00,0.00,0.00
28.02.2020 22:00,36090.00,28705.50,279.99,20271.80,20271.80,32956.48,274.99,0.00,0.00,0.00,0.00,122.97,0.00,0.00,36.37
28.02.2020 23:00,34430.00,28555.00,270.01,19290.80,19290.80,31370.57,270.01,147.50,0.00,0.00,0.00,170.57,0.00,0.00,32.52
29.02.2020 00:00,32368.00,28249.30,281.26,18392.00,18392.00,29932.63,250.00,0.00,0.00,0.00,0.00,875.32,0.00,0.00,178.42
29.02.2020 01:00,30851.00,26515.50,296.74,18419.00,18419.00,28079.32,254.00,87.50,0.00,0.00,1.00,790.30,0.00,0.00,126.53
29.02.2020 02:00,29598.00,26825.20,281.26,17360.00,17360.00,26873.41,95.00,0.00,0.00,0.00,0.00,1150.00,0.00,0.00,166.88
29.02.2020 03:00,28760.00,26956.60,276.56,16800.40,16800.40,26244.78,150.00,0.00,0.00,0.00,0.00,910.83,0.00,0.00,185.14
29.02.2020 04:00,28154.00,26899.00,219.21,16622.80,16622.80,26290.76,150.00,0.00,0.00,0.00,0.00,714.00,0.00,0.00,171.04
29.02.2020 05:00,27958.00,27257.90,200.01,16954.00,16954.10,26384.57,183.01,91.45,0.00,0.00,6.45,251.73,0.00,0.00,44.84
29.02.2020 06:00,28332.00,27601.30,276.55,18139.50,18139.50,26481.53,291.50,183.68,0.00,0.00,45.88,0.00,0.00,0.00,0.00
29.02.2020 07:00,28885.00,27363.60,276.56,18867.50,18867.40,27774.88,246.56,29.25,0.00,0.00,20.19,350.62,0.00,0.00,83.79
29.02.2020 08:00,32745.00,28432.20,300.01,20463.20,20463.30,30479.48,248.00,264.75,0.00,0.00,0.00,1218.13,0.00,0.00,151.53
29.02.2020 09:00,35013.00,29923.50,300.01,21426.70,21426.70,33243.77,295.01,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00
29.02.2020 10:00,35632.00,30381.80,322.33,22337.10,22337.10,34129.41,317.33,16.67,0.00,0.00,0.00,0.00,101.67,0.00,0.00
29.02.2020 11:00,35940.00,30481.80,323.42,22982.30,22982.30,34754.48,323.42,538.33,0.00,0.00,479.29,0.00,0.00,0.00,0.00
29.02.2020 12:00,34163.00,30397.20,300.00,22188.10,22188.10,33669.00,300.00,208.00,0.00,0.00,0.00,122.33,0.00,0.00,25.89
29.02.2020 13:00,34346.00,30319.90,320.00,21977.30,21977.40,33633.46,320.00,41.50,0.00,0.00,13.94,0.00,0.00,0.00,0.00
29.02.2020 14:00,35022.00,30206.80,283.21,21721.20,21721.20,33579.63,283.21,1152.00,0.00,0.00,656.33,0.00,0.00,0.00,0.00
29.02.2020 15:00,34969.00,30158.50,279.99,21097.90,21097.80,33183.76,279.99,724.33,0.00,0.00,149.14,0.00,0.00,0.00,0.00
29.02.2020 16:00,35461.00,29974.60,281.25,20750.00,20750.00,33039.70,248.00,0.00,0.00,0.00,0.00,721.00,0.00,0.00,147.32
29.02.2020 17:00,35889.00,29806.90,310.01,20864.70,20864.70,33283.09,254.72,33.33,0.00,0.00,1.00,688.00,0.00,0.00,99.73
29.02.2020 18:00,36427.00,29872.40,327.60,21696.30,21696.30,34923.50,238.00,99.33,0.00,0.00,0.00,1541.95,100.00,0.00,353.01
29.02.2020 19:00,36922.00,29847.90,331.42,22348.80,22348.80,35769.15,262.00,0.00,0.00,0.00,0.00,856.00,0.00,0.00,289.69
29.02.2020 20:00,35463.00,29191.80,329.47,21724.90,21724.90,34853.75,254.72,0.00,0.00,0.00,0.00,851.78,100.00,0.00,280.02
29.02.2020 21:00,34629.00,29081.00,327.14,20890.90,20890.90,33794.15,254.72,0.00,0.00,0.00,0.00,938.00,115.83,0.00,365.06
29.02.2020 22:00,33615.00,28674.50,323.46,19943.00,19943.10,32717.83,252.00,0.00,0.00,0.00,0.00,950.83,70.00,0.00,299.57
29.02.2020 23:00,31489.00,28404.50,302.01,18630.30,18630.20,31379.41,254.72,0.00,0.00,0.00,0.00,798.50,0.00,0.00,267.01
01.03.2020 00:00,31989.00,28292.10,200.01,16969.30,16969.50,28401.31,200.01,433.92,21.00,0.00,86.21,421.87,75.00,0.00,56.43
01.03.2020 01:00,30011.00,26008.50,297.80,16945.40,16945.40,25993.61,360.00,930.10,21.00,0.00,79.59,0.00,88.00,0.00,0.00
01.03.2020 02:00,28491.00,25405.00,200.01,16174.30,16174.30,24971.51,225.01,583.08,0.00,0.00,231.72,0.00,0.00,0.00,0.00
01.03.2020 03:00,27618.00,25292.90,220.00,15596.10,15596.10,24245.64,215.00,0.00,0.00,0.00,0.00,176.93,0.00,0.00,75.19
01.03.2020 04:00,27335.00,25288.00,255.00,15453.50,15453.50,24097.86,225.00,0.00,0.00,0.00,0.00,728.65,0.00,0.00,196.86
01.03.2020 05:00,27243.00,25242.90,275.01,15480.80,15480.80,24037.93,150.00,0.00,0.00,0.00,0.00,1100.60,0.00,0.00,214.36
01.03.2020 06:00,27661.00,25497.50,304.20,16176.90,16176.80,24223.96,204.00,0.00,0.00,0.00,0.00,996.10,0.00,0.00,154.49
01.03.2020 07:00,27232.00,25453.80,304.21,15976.40,15976.30,23973.26,90.00,0.00,0.00,0.00,0.00,1269.63,0.00,0.00,263.50
01.03.2020 08:00,27697.00,26285.20,300.01,16267.90,16267.90,24161.20,77.00,23.83,0.00,0.00,0.00,1903.07,0.00,0.00,415.99
01.03.2020 09:00,28975.00,28465.60,169.99,16173.90,16173.90,25288.39,50.00,89.33,0.00,0.00,0.00,904.35,200.00,0.00,165.32
01.03.2020 10:00,30074.00,28780.00,204.26,16853.70,16853.80,26080.67,188.26,0.00,0.00,0.00,0.00,367.78,0.00,0.00,139.20
01.03.2020 11:00,30874.00,28842.90,220.01,17538.00,17538.00,26493.60,220.01,396.00,0.00,0.00,170.86,0.00,0.00,0.00,0.00
01.03.2020 12:00,30651.00,28873.60,200.00,17642.50,17642.50,26435.58,199.01,0.00,0.00,0.00,0.00,43.38,0.00,0.00,1.84
01.03.2020 13:00,30499.00,29121.30,199.98,17638.30,17638.30,25943.00,199.98,157.28,0.00,0.00,19.05,0.00,0.00,0.00,0.00
01.03.2020 14:00,30400.00,28949.30,196.32,17399.80,17399.90,25749.33,196.32,319.00,0.00,0.00,39.08,17.15,0.00,0.00,1.17
01.03.2020 15:00,30148.00,28809.90,170.00,16869.60,16869.60,25649.97,155.00,0.00,0.00,0.00,0.00,310.13,0.00,0.00,83.68
01.03.2020 16:00,30505.00,28619.00,169.99,16898.00,16898.10,26436.20,99.99,0.00,0.00,0.00,0.00,1349.47,0.00,0.00,574.90
01.03.2020 17:00,31687.00,27974.90,199.99,17636.10,17636.00,27147.31,224.99,623.13,0.00,0.00,165.84,110.95,0.00,0.00,4.05
01.03.2020 18:00,34059.00,28380.40,328.47,18180.80,18180.80,29753.38,328.47,714.40,0.00,0.00,170.33,75.17,454.95,0.00,3.08
01.03.2020 19:00,35901.00,28635.70,343.64,19181.00,19181.00,31628.27,343.64,2090.28,0.00,0.00,141.20,0.00,1626.33,0.00,39.08
01.03.2020 20:00,35409.00,28080.50,341.50,18966.80,18966.80,31439.72,392.00,2043.83,0.00,0.00,113.04,0.00,1310.20,0.00,80.35
01.03.2020 21:00,34602.00,27817.20,336.01,18422.20,18422.20,30820.74,400.00,1979.75,0.00,0.00,132.56,27.50,837.95,0.00,39.00
01.03.2020 22:00,33797.00,27771.80,327.27,18144.30,18144.40,29622.60,401.20,1686.33,0.00,0.00,126.01,33.00,245.00,0.00,24.74
01.03.2020 23:00,32416.00,27613.60,300.00,17216.60,17216.60,28492.53,355.00,976.56,0.00,0.00,55.80,143.73,35.20,0.00,0.00
02.03.2020 00:00,30432.00,27409.90,265.21,16075.60,16075.70,27064.52,253.21,0.00,0.00,0.00,0.00,136.72,3.50,0.00,0.00
02.03.2020 01:00,28543.00,25363.30,316.98,16358.30,16358.30,24963.59,339.98,314.50,0.00,0.00,0.00,14.67,17.00,0.00,1.00
02.03.2020 02:00,27374.00,25356.90,228.19,15806.80,15806.90,24610.52,208.19,0.00,0.00,0.00,0.00,290.02,0.00,0.00,30.41
02.03.2020 03:00,26878.00,25360.70,200.00,15482.10,15482.10,24311.59,50.00,0.00,0.00,0.00,0.00,1396.77,0.00,0.00,457.92
02.03.2020 04:00,26651.00,25479.60,196.31,15421.40,15421.40,24326.71,40.00,0.00,0.00,0.00,0.00,1641.13,0.00,0.00,388.30
02.03.2020 05:00,27239.00,25701.50,199.98,15700.50,15700.40,24666.56,79.98,0.00,0.00,0.00,0.00,1079.00,0.00,0.00,258.49
02.03.2020 06:00,28844.00,25937.90,200.01,17312.30,17312.30,25725.08,165.01,25.67,0.00,0.00,0.00,594.07,0.00,0.00,20.45
02.03.2020 07:00,31321.00,26037.50,213.76,19093.60,19093.70,26965.59,233.75,203.00,274.50,0.00,9.67,0.00,305.15,0.00,0.00
02.03.2020 08:00,36416.00,26756.00,331.12,22261.90,22261.90,32011.74,295.00,70.83,555.00,0.00,0.00,1324.62,0.00,0.00,53.17
02.03.2020 09:00,38923.00,29956.80,327.99,22110.80,22110.80,33308.11,292.99,0.00,600.00,0.00,0.00,1141.75,0.00,0.00,10.32
02.03.2020 10:00,38600.00,29986.00,325.95,22464.70,22464.80,33143.28,290.00,0.00,600.00,0.00,0.00,1323.92,0.00,0.00,18.07
02.03.2020 11:00,38622.00,30330.40,326.64,22661.00,22661.00,32947.54,295.00,0.00,600.00,0.00,0.00,1184.23,0.00,0.00,182.66
02.03.2020 12:00,36480.00,29814.50,243.00,21691.30,21691.30,31629.59,150.00,0.00,96.67,0.00,0.00,1224.00,0.00,0.00,201.54
02.03.2020 13:00,36540.00,29878.50,200.01,21823.70,21823.70,31677.89,80.01,0.00,0.00,0.00,0.00,1242.00,0.00,0.00,201.22
02.03.2020 14:00,36864.00,30027.20,220.01,21785.30,21785.30,31803.91,100.01,0.00,0.00,0.00,0.00,1262.00,0.00,0.00,217.07
02.03.2020 15:00,36796.00,29888.20,240.82,21311.60,21311.60,32060.22,90.00,0.00,0.00,0.00,0.00,1448.00,0.00,0.00,201.23
02.03.2020 16:00,37439.00,29755.80,300.00,21152.70,21152.60,33018.29,150.00,19.58,0.00,0.00,0.00,1781.67,0.00,0.00,201.24
02.03.2020 17:00,38269.00,29521.90,327.99,21178.40,21178.40,34305.57,227.99,35.50,0.00,0.00,0.00,1908.02,0.00,0.00,317.98
